Value,Count,ID,MU_GLOBAL,MU_SOURCE1,MU_SOURCE2,ISSOIL,SHARE,SEQ,SU_SYM74,SU_CODE74,SU_SYM85,SU_CODE85,SU_SYM90,SU_CODE90,T_TEXTURE,DRAINAGE,REF_DEPTH,AWC_CLASS,PHASE1,PHASE2,ROOTS,IL,SWR,ADD_PROP,T_GRAVEL,T_SAND,T_SILT,T_CLAY,T_USDA_TEX_CLASS,T_REF_BULK_DENSITY,T_OC,T_PH_H2O,T_CEC_CLAY,T_CEC_SOIL,T_BS,T_TEB,T_CACO3,T_CASO4,T_ESP,T_ECE,S_GRAVEL,S_SAND,S_SILT,S_CLAY,S_USDA_TEX_CLASS,S_REF_BULK_DENSITY,S_OC,S_PH_H2O,S_CEC_CLAY,S_CEC_SOIL,S_BS,S_TEB,S_CACO3,S_CASO4,S_ESP,S_ECE
11495,1000,11495,10766,4400490,4401753,1,10,3,,0,Gh,75,GLu,15,1,2,100,2,1,0,1,1,4,0,10,86,9,5,12,1.7,0.7,5.9,43,6,74,4.9,0,0,0,0.1,8,82,11,7,12,1.64,0.3,6.2,38,10,81,8,0,0,0,0.1
11496,900,11496,10766,4400490,4401752,1,5,4,,0,Bd,14,CMd,63,1,5,100,5,1,0,1,1,1,0,10,75,15,10,11,1.58,0.7,5.1,21,5,28,1.5,0,0,5,0.1,9,68,17,15,11,1.51,0.27,5,31,5,36,1.4,0,0,5,0.1
11497,1200,11497,10767,4400491,4401754,1,50,1,,0,Q,173,ARb,40,1,6,100,3,8,0,2,1,1,0,2,89,6,5,13,1.7,0.5,6,40,3,99,2,0,0,2,0.1,1,89,6,5,13,1.7,0.3,5.9,42,2,98,1.4,0,0,3,0.1
11498,1700,11498,10767,4400491,4401755,1,25,2,,0,Be,18,CMe,62,1,5,100,6,25,0,1,1,1,0,10,77,14,9,11,1.6,0.7,6.9,49,7,91,6.7,0.1,0,2,0.1,20,67,16,17,11,1.48,0.4,7.3,48,8,91,9.3,0.1,0,2,0.1
11499,1300,11499,10767,4400491,4401756,1,10,3,,0,Po,169,PZh,149,1,5,100,6,2,0,2,1,1,0,3,87,9,4,12,1.73,2.18,4.4,101,9,11,2.6,0,0,1,0.1,4,88,8,4,13,1.74,0.39,5,66,2,21,1.5,0,0,3,0.1
11500,600,11500,10767,4400491,4401757,1,10,4,,0,Bds,17,CMd,63,1,5,100,6,8,25,2,1,1,0,10,75,15,10,11,1.58,0.7,5.1,21,5,28,1.5,0,0,5,0.1,9,68,17,15,11,1.51,0.27,5,31,5,36,1.4,0,0,5,0.1
11501,900,11501,10767,4400491,4401758,1,5,5,,0,Lo,148,LVh,106,1,4,100,3,0,0,1,3,2,0,4,82,8,10,12,1.59,0.4,6.5,48,6,89,5.9,0,0,2,0.1,6,75,8,17,11,1.5,0.24,6.5,53,10,88,8.1,0,0,1,0.1
11502,800,11502,10768,4400492,4401759,1,60,1,,0,Bgc,26,CMg,69,3,2,100,3,0,0,1,3,2,0,10,19,32,49,3,1.24,1.41,5.6,25,20,74,15.6,0,0,1,0.1,24,18,31,51,3,1.23,0.49,5.7,31,21,77,14.9,0,0,1,0.1
11503,1500,11503,10768,4400492,4401760,1,15,2,,0,Lo,148,LVh,106,3,4,100,3,0,0,1,3,2,0,19,31,22,47,3,1.26,1.2,6.5,44,27,83,22.6,0.1,0,1,0.1,28,27,20,53,3,1.24,0.59,7.4,49,27,84,26.2,4,0,1,0.1
11504,7500,11504,10768,4400492,4401761,1,15,3,,0,Gcs,65,GLk,11,3,1,100,4,0,0,1,4,3,0,1,22,24,54,3,1.23,1.13,7.5,37,21,100,27.9,4.2,0,3,1,1,34,22,44,3,1.28,0.36,8.2,40,12,100,33.6,14.6,0,5,0.6
11505,500,11505,10768,4400492,4401762,1,10,4,,0,Bec,20,CMe,62,3,4,100,1,0,0,1,2,1,0,10,23,29,48,3,1.25,1.17,6.7,50,27,89,22.1,0.1,0,1,0.1,24,26,29,45,3,1.26,0.58,7,51,25,97,25.9,0.3,0,1,0.1
11506,900,11506,10769,4400493,4401764,1,40,1,,0,Bgc,26,CMg,69,3,2,100,5,0,0,1,4,2,0,10,19,32,49,3,1.24,1.41,5.6,25,20,74,15.6,0,0,1,0.1,24,18,31,51,3,1.23,0.49,5.7,31,21,77,14.9,0,0,1,0.1
11507,800,11507,10769,4400493,4401765,1,30,2,,0,Gcs,65,GLk,11,3,1,100,4,0,0,1,4,3,0,1,22,24,54,3,1.23,1.13,7.5,37,21,100,27.9,4.2,0,3,1,1,34,22,44,3,1.28,0.36,8.2,40,12,100,33.6,14.6,0,5,0.6
11508,800,11508,10769,4400493,4401766,1,10,3,,0,Bec,20,CMe,62,3,4,100,1,0,0,3,1,1,0,10,23,29,48,3,1.25,1.17,6.7,50,27,89,22.1,0.1,0,1,0.1,24,26,29,45,3,1.26,0.58,7,51,25,97,25.9,0.3,0,1,0.1
11509,9400,11509,10769,4400493,4401767,1,10,4,,0,Ges,71,GLe,10,3,1,100,4,0,0,1,4,3,0,1,17,32,51,3,1.22,1.25,5.8,37,25,78,18.9,0,0,2,0.1,1,19,29,52,3,1.23,0.45,6,40,23,84,17,0,0,3,0.1
11510,700,11510,10769,4400493,4401768,1,10,5,,0,Lgs,142,LVj,112,2,2,100,3,0,0,1,3,2,0,4,37,44,19,9,1.41,0.99,5.8,48,12,62,8.4,0,0,1,0.1,4,31,38,31,5,1.33,0.29,5.9,50,14,83,10.2,0,0,1,0.1
11511,1000,11511,10770,4400494,4401770,1,40,1,,0,Bgc,26,CMg,69,3,2,100,1,0,0,0,0,0,0,10,19,32,49,3,1.24,1.41,5.6,25,20,74,15.6,0,0,1,0.1,24,18,31,51,3,1.23,0.49,5.7,31,21,77,14.9,0,0,1,0.1
11512,400,11512,10770,4400494,4401771,1,25,2,,0,Gcs,65,GLk,11,2,2,100,1,0,0,0,0,0,0,4,41,40,19,9,1.42,1.3,7,37,13,82,8.8,1,0,2,0.1,5,44,37,19,9,1.42,0.44,7.2,40,12,86,10,1,0,2,0.1
11513,300,11513,10770,4400494,4401772,1,10,3,,0,Bec,20,CMe,62,2,4,100,1,0,0,0,0,0,0,9,42,36,22,9,1.4,1,6.6,55,16,93,14,0,0,2,0.1,12,41,34,25,9,1.38,0.37,7,55,15,93,15.1,0.1,0,2,0.1
11514,500,11514,10770,4400494,4401773,1,10,4,,0,Ges,71,GLe,10,2,2,100,1,0,0,0,0,0,0,4,37,40,23,9,1.38,1.07,6.2,41,13,88,10.2,0,0,2,0.1,5,36,36,28,5,1.35,0.37,6.6,42,13,90,11.9,0,0,2,0.1
11515,600,11515,10770,4400494,4401774,1,10,5,,0,Lo,148,LVh,106,2,4,100,1,0,0,0,0,0,0,4,41,37,22,9,1.4,0.74,6.5,47,13,91,11,0,0,1,0.1,3,37,34,29,5,1.35,0.36,6.7,50,14,93,13.1,0,0,1,0.1
11516,1000,11516,10770,4400494,4401775,1,5,6,,0,Gm,84,GLm,14,2,2,100,1,0,0,0,0,0,0,4,39,39,22,9,1.39,1.65,6.6,45,17,87,9.8,0,0,2,0.1,3,37,35,28,5,1.35,0.69,7.2,44,15,88,10.7,4,0,1,0.1
11517,700,11517,10771,4400495,4401776,1,50,1,,0,Bgg,28,CMg,69,2,2,100,3,0,0,1,3,2,0,4,45,36,19,9,1.42,1,6.4,38,9,85,8.2,0,0,2,0.1,18,39,34,27,5,1.36,0.47,6.7,37,11,88,11.3,0.1,0,2,0.1
11518,700,11518,10771,4400495,4401778,1,30,2,,0,Ges,71,GLe,10,2,2,100,1,0,0,1,3,3,0,4,37,40,23,9,1.38,1.07,6.2,41,13,88,10.2,0,0,2,0.1,5,36,36,28,5,1.35,0.37,6.6,42,13,90,11.9,0,0,2,0.1
11519,700,11519,10771,4400495,4401777,1,20,3,,0,Be,18,CMe,62,2,4,100,1,0,0,1,2,1,0,9,42,36,22,9,1.4,1,6.6,55,16,93,14,0,0,2,0.1,12,41,34,25,9,1.38,0.37,7,55,15,93,15.1,0.1,0,2,0.1
11520,300,11520,10772,4400496,4401779,1,40,1,,0,Bgg,28,CMg,69,2,2,100,3,8,0,1,3,2,0,4,45,36,19,9,1.42,1,6.4,38,9,85,8.2,0,0,2,0.1,18,39,34,27,5,1.36,0.47,6.7,37,11,88,11.3,0.1,0,2,0.1
11521,500,11521,10772,4400496,4401780,1,35,2,,0,Lgs,142,LVj,112,2,2,100,3,0,0,1,3,3,0,4,37,44,19,9,1.41,0.99,5.8,48,12,62,8.4,0,0,1,0.1,4,31,38,31,5,1.33,0.29,5.9,50,14,83,10.2,0,0,1,0.1
11522,400,11522,10772,4400496,4401781,1,25,3,,0,Be,18,CMe,62,1,5,100,3,0,0,2,1,1,0,10,77,14,9,11,1.6,0.7,6.9,49,7,91,6.7,0.1,0,2,0.1,20,67,16,17,11,1.48,0.4,7.3,48,8,91,9.3,0.1,0,2,0.1
11523,500,11523,10773,4400497,4401783,1,50,1,,0,Bc,9,CMx,66,1,4,100,6,2,0,3,1,1,0,5,79,10,11,11,1.57,0.65,7.1,37,7,89,6.1,5.7,0,3,0.2,9,74,11,15,11,1.51,0.2,7.4,39,7,91,7.9,3.9,0,2,0.2
11524,1000,11524,10773,4400497,4401784,1,20,2,,0,Ges,71,GLe,10,3,1,100,4,0,0,1,4,3,0,1,17,32,51,3,1.22,1.25,5.8,37,25,78,18.9,0,0,2,0.1,1,19,29,52,3,1.23,0.45,6,40,23,84,17,0,0,3,0.1
11525,5600,11525,10773,4400497,4401785,1,20,3,,0,Be,18,CMe,62,2,3,100,5,2,0,3,1,1,0,9,42,36,22,9,1.4,1,6.6,55,16,93,14,0,0,2,0.1,12,41,34,25,9,1.38,0.37,7,55,15,93,15.1,0.1,0,2,0.1
11526,400,11526,10773,4400497,4401786,1,10,4,,0,Lo,148,LVh,106,2,4,100,3,0,0,1,3,2,0,4,41,37,22,9,1.4,0.74,6.5,47,13,91,11,0,0,1,0.1,3,37,34,29,5,1.35,0.36,6.7,50,14,93,13.1,0,0,1,0.1
11527,300,11527,10774,4400498,4401787,1,70,1,,0,Lo,148,LVh,106,2,4,100,1,0,0,1,1,1,0,4,41,37,22,9,1.4,0.74,6.5,47,13,91,11,0,0,1,0.1,3,37,34,29,5,1.35,0.36,6.7,50,14,93,13.1,0,0,1,0.1
11528,400,11528,10774,4400498,4401788,1,15,2,,0,Lg,139,LVg,113,2,2,100,1,0,0,1,1,2,0,5,47,29,24,9,1.39,0.83,6.3,46,16,93,14.9,0,0,2,0.1,6,39,27,34,5,1.33,0.28,7,44,16,99,15.9,0.4,0,2,0.1
11529,200,11529,10774,4400498,4401789,1,10,3,,0,Lc,132,LVx,108,2,4,100,5,25,0,1,1,1,0,12,48,28,24,9,1.4,0.83,6.3,39,12,88,10,0,0,1,0.1,8,41,25,34,5,1.33,0.4,6.4,41,15,90,12,0,0,1,0.1
11531,500,11531,10775,4400499,4401791,1,60,1,,0,Lo,148,LVh,106,2,4,100,1,0,0,1,1,1,0,4,41,37,22,9,1.4,0.74,6.5,47,13,91,11,0,0,1,0.1,3,37,34,29,5,1.35,0.36,6.7,50,14,93,13.1,0,0,1,0.1
11532,200,11532,10775,4400499,4401795,1,15,2,,0,Bec,20,CMe,62,2,4,100,1,0,0,1,1,1,0,9,42,36,22,9,1.4,1,6.6,55,16,93,14,0,0,2,0.1,12,41,34,25,9,1.38,0.37,7,55,15,93,15.1,0.1,0,2,0.1
11533,300,11533,10775,4400499,4401793,1,10,3,,0,Lg,139,LVg,113,2,2,100,1,0,0,1,1,2,0,5,47,29,24,9,1.39,0.83,6.3,46,16,93,14.9,0,0,2,0.1,6,39,27,34,5,1.33,0.28,7,44,16,99,15.9,0.4,0,2,0.1
11534,400,11534,10775,4400499,4401794,1,10,4,,0,Lc,132,LVx,108,2,4,100,1,0,0,1,1,1,0,12,48,28,24,9,1.4,0.83,6.3,39,12,88,10,0,0,1,0.1,8,41,25,34,5,1.33,0.4,6.4,41,15,90,12,0,0,1,0.1
11535,400,11535,10775,4400499,4401792,1,5,5,,0,Jeg,119,FLe,2,3,1,100,1,0,0,1,1,3,0,4,19,32,49,3,1.24,1.19,6.2,38,24,91,22.7,0,0,1,0.1,3,21,32,47,3,1.24,0.55,6.8,41,20,99,18.2,0.2,0,2,0.1
11538,500,11538,10776,4400500,4401798,1,20,3,,0,Lgs,142,LVj,112,2,2,100,3,0,0,1,3,2,0,4,37,44,19,9,1.41,0.99,5.8,48,12,62,8.4,0,0,1,0.1,4,31,38,31,5,1.33,0.29,5.9,50,14,83,10.2,0,0,1,0.1
11540,100,11540,10777,4400501,4401801,1,65,1,,0,Lo,148,LVh,106,2,4,100,3,0,0,1,3,2,0,4,41,37,22,9,1.4,0.74,6.5,47,13,91,11,0,0,1,0.1,3,37,34,29,5,1.35,0.36,6.7,50,14,93,13.1,0,0,1,0.1
11541,300,11541,10777,4400501,4401802,1,20,2,,0,Lgs,142,LVj,112,2,2,100,3,0,0,1,3,3,0,4,37,44,19,9,1.41,0.99,5.8,48,12,62,8.4,0,0,1,0.1,4,31,38,31,5,1.33,0.29,5.9,50,14,83,10.2,0,0,1,0.1
11542,300,11542,10777,4400501,4401803,1,10,3,,0,Be,18,CMe,62,1,5,100,3,0,0,2,1,1,0,10,77,14,9,11,1.6,0.7,6.9,49,7,91,6.7,0.1,0,2,0.1,20,67,16,17,11,1.48,0.4,7.3,48,8,91,9.3,0.1,0,2,0.1
11543,200,11543,10777,4400501,4401804,1,5,4,,0,Jeg,119,FLe,2,3,1,100,1,0,0,1,1,3,0,4,19,32,49,3,1.24,1.19,6.2,38,24,91,22.7,0,0,1,0.1,3,21,32,47,3,1.24,0.55,6.8,41,20,99,18.2,0.2,0,2,0.1
11545,100,11545,10778,4400502,4401807,1,25,2,,0,Lg,139,LVg,113,2,2,100,3,0,0,1,3,2,0,5,47,29,24,9,1.39,0.83,6.3,46,16,93,14.9,0,0,2,0.1,6,39,27,34,5,1.33,0.28,7,44,16,99,15.9,0.4,0,2,0.1
11548,200,11548,10779,4400503,4401811,1,50,1,,0,Lo,148,LVh,106,2,4,100,3,0,0,1,3,2,0,4,41,37,22,9,1.4,0.74,6.5,47,13,91,11,0,0,1,0.1,3,37,34,29,5,1.35,0.36,6.7,50,14,93,13.1,0,0,1,0.1
11549,300,11549,10779,4400503,4401812,1,25,2,,0,Lg,139,LVg,113,2,2,100,3,0,0,1,3,2,0,5,47,29,24,9,1.39,0.83,6.3,46,16,93,14.9,0,0,2,0.1,6,39,27,34,5,1.33,0.28,7,44,16,99,15.9,0.4,0,2,0.1
11550,300,11550,10779,4400503,4401813,1,15,3,,0,Be,18,CMe,62,1,5,100,3,0,0,1,1,1,0,10,77,14,9,11,1.6,0.7,6.9,49,7,91,6.7,0.1,0,2,0.1,20,67,16,17,11,1.48,0.4,7.3,48,8,91,9.3,0.1,0,2,0.1
11551,200,11551,10779,4400503,4401814,1,10,4,,0,Lc,132,LVx,108,2,4,100,1,0,0,1,2,1,0,12,48,28,24,9,1.4,0.83,6.3,39,12,88,10,0,0,1,0.1,8,41,25,34,5,1.33,0.4,6.4,41,15,90,12,0,0,1,0.1
11553,300,11553,10780,4400504,4401818,1,20,2,,0,Lgs,142,LVj,112,2,2,100,3,0,0,1,3,2,0,4,37,44,19,9,1.41,0.99,5.8,48,12,62,8.4,0,0,1,0.1,4,31,38,31,5,1.33,0.29,5.9,50,14,83,10.2,0,0,1,0.1
11554,100,11554,10780,4400504,4401816,1,15,3,,0,Lc,132,LVx,108,2,4,100,1,0,0,1,1,1,0,12,48,28,24,9,1.4,0.83,6.3,39,12,88,10,0,0,1,0.1,8,41,25,34,5,1.33,0.4,6.4,41,15,90,12,0,0,1,0.1
11555,200,11555,10780,4400504,4401819,1,15,4,,0,Bec,20,CMe,62,2,4,100,1,0,0,2,1,1,0,9,42,36,22,9,1.4,1,6.6,55,16,93,14,0,0,2,0.1,12,41,34,25,9,1.38,0.37,7,55,15,93,15.1,0.1,0,2,0.1
11557,300,11557,10781,4400505,4401821,1,15,2,,0,Lo,148,LVh,106,2,4,100,1,0,0,1,1,1,0,4,41,37,22,9,1.4,0.74,6.5,47,13,91,11,0,0,1,0.1,3,37,34,29,5,1.35,0.36,6.7,50,14,93,13.1,0,0,1,0.1
11558,200,11558,10781,4400505,4401822,1,10,3,,0,Bec,20,CMe,62,2,4,100,1,0,0,1,1,1,0,9,42,36,22,9,1.4,1,6.6,55,16,93,14,0,0,2,0.1,12,41,34,25,9,1.38,0.37,7,55,15,93,15.1,0.1,0,2,0.1
11559,200,11559,10781,4400505,4401823,1,5,4,,0,E,57,LPk,100,2,3,30,5,0,0,0,0,0,0,16,37,44,19,9,1.41,2.13,7.5,80,27,100,28.8,6,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11560,500,11560,10781,4400505,4401824,1,5,5,,0,A,1,ACh,19,2,4,100,3,0,0,1,3,2,0,10,52,24,24,10,1.41,1,4.9,13,6,47,3.2,0,0,2,0.1,10,43,21,36,5,1.32,0.43,4.9,12,6,32,2.2,0,0,2,0.1
11561,400,11561,10781,4400505,4401825,1,5,6,,0,D,50,PDe,126,2,4,100,3,0,0,1,3,3,0,1,35,54,11,7,1.49,1.2,5.4,48,9,55,5.7,0,0,0,0.1,4,37,43,20,9,1.4,0.25,5.3,63,9,59,4.9,0,0,0,0.1
11562,200,11562,10782,4400506,4401826,1,60,1,,0,Lc,132,LVx,108,2,4,100,3,0,0,1,3,2,0,12,48,28,24,9,1.4,0.83,6.3,39,12,88,10,0,0,1,0.1,8,41,25,34,5,1.33,0.4,6.4,41,15,90,12,0,0,1,0.1
11563,200,11563,10782,4400506,4401828,1,15,2,,0,Lgs,142,LVj,112,2,2,100,3,0,0,1,3,3,0,4,37,44,19,9,1.41,0.99,5.8,48,12,62,8.4,0,0,1,0.1,4,31,38,31,5,1.33,0.29,5.9,50,14,83,10.2,0,0,1,0.1
11564,200,11564,10782,4400506,4401827,1,10,3,,0,Lo,148,LVh,106,2,4,100,1,0,0,1,1,1,0,4,41,37,22,9,1.4,0.74,6.5,47,13,91,11,0,0,1,0.1,3,37,34,29,5,1.35,0.36,6.7,50,14,93,13.1,0,0,1,0.1
11565,300,11565,10782,4400506,4401829,1,5,4,,0,Bd,14,CMd,63,1,5,100,3,0,0,1,1,1,0,10,75,15,10,11,1.58,0.7,5.1,21,5,28,1.5,0,0,5,0.1,9,68,17,15,11,1.51,0.27,5,31,5,36,1.4,0,0,5,0.1
11566,100,11566,10782,4400506,4401830,1,5,5,,0,Gh,75,GLu,15,1,2,100,1,0,0,1,1,4,0,10,86,9,5,12,1.7,0.7,5.9,43,6,74,4.9,0,0,0,0.1,8,82,11,7,12,1.64,0.3,6.2,38,10,81,8,0,0,0,0.1
11567,100,11567,10782,4400506,4401831,1,5,6,,0,D,50,PDe,126,2,4,100,3,0,0,1,3,2,0,1,35,54,11,7,1.49,1.2,5.4,48,9,55,5.7,0,0,0,0.1,4,37,43,20,9,1.4,0.25,5.3,63,9,59,4.9,0,0,0,0.1
11568,300,11568,10783,4400508,4401840,1,50,1,,0,Lc,132,LVx,108,2,3,100,5,2,0,2,1,1,0,12,48,28,24,9,1.4,0.83,6.3,39,12,88,10,0,0,1,0.1,8,41,25,34,5,1.33,0.4,6.4,41,15,90,12,0,0,1,0.1
11569,100,11569,10783,4400508,4401841,1,20,2,,0,Be,18,CMe,62,2,4,100,1,0,0,3,1,1,0,9,42,36,22,9,1.4,1,6.6,55,16,93,14,0,0,2,0.1,12,41,34,25,9,1.38,0.37,7,55,15,93,15.1,0.1,0,2,0.1
11570,100,11570,10783,4400508,4401842,1,10,3,,0,Bd,14,CMd,63,2,4,100,1,0,0,3,1,1,0,10,42,38,20,9,1.41,1.45,5.1,32,12,38,4.3,0,0,2,0.1,19,45,35,20,9,1.42,0.5,5.2,35,9,33,2.6,0,0,2,0.1
11571,300,11571,10783,4400508,4401845,1,8,4,,0,Ic,107,LPq,103,2,3,10,6,1,0,0,0,0,0,21,42,34,24,9,1.38,1.61,7.5,42,16,100,15.5,3.9,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11573,100,11573,10783,4400508,4401844,1,5,6,,0,E,57,LPk,100,2,3,30,6,1,0,0,0,0,0,16,37,44,19,9,1.41,2.13,7.5,80,27,100,28.8,6,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11574,100,11574,10784,4400509,4401849,1,35,1,,0,Lo,148,CMd,63,1,5,100,3,0,0,1,1,1,0,10,75,15,10,11,1.58,0.7,5.1,21,5,28,1.5,0,0,5,0.1,9,68,17,15,11,1.51,0.27,5,31,5,36,1.4,0,0,5,0.1
11575,300,11575,10784,4400509,4401848,1,20,2,,0,Ql,181,ARl,41,1,4,100,3,0,0,1,1,1,0,3,90,5,5,13,1.71,0.39,5.8,35,3,76,2,0,0,3,0.1,4,87,5,8,12,1.63,0.2,5.7,34,3,75,2.3,0,0,3,0.1
11576,400,11576,10784,4400509,4401847,1,15,3,,0,Lc,132,LVx,108,1,4,100,5,25,0,1,1,1,0,4,80,9,11,11,1.57,0.45,6.4,36,6,79,5.1,0,0,2,0.1,5,72,9,19,11,1.48,0.26,6.6,36,8,79,6.3,0,0,2,0.1
11578,200,11578,10784,4400509,4401851,1,15,5,,0,Po,169,PZh,149,1,6,100,3,0,0,1,1,1,0,3,87,9,4,12,1.73,2.18,4.4,101,9,11,2.6,0,0,1,0.1,4,88,8,4,13,1.74,0.39,5,66,2,21,1.5,0,0,3,0.1
11579,100,11579,10785,4400510,4401852,1,55,1,,0,Lg,139,LVg,113,2,2,100,1,0,0,1,1,2,0,5,47,29,24,9,1.39,0.83,6.3,46,16,93,14.9,0,0,2,0.1,6,39,27,34,5,1.33,0.28,7,44,16,99,15.9,0.4,0,2,0.1
11580,200,11580,10785,4400510,4401853,1,35,2,,0,Lo,148,LVh,106,2,4,100,1,0,0,1,1,1,0,4,41,37,22,9,1.4,0.74,6.5,47,13,91,11,0,0,1,0.1,3,37,34,29,5,1.35,0.36,6.7,50,14,93,13.1,0,0,1,0.1
11582,300,11582,10786,4400511,4401855,1,40,1,,0,Lg,139,LVg,113,1,2,100,1,0,0,1,1,2,0,4,80,11,9,12,1.6,0.63,6.5,54,6,83,6.1,0.1,0.1,2,0.1,5,68,10,22,10,1.45,0.3,6.4,43,9,80,5.9,0.1,0.1,1,0.1
11584,200,11584,10786,4400511,4401858,1,20,3,,0,Lgs,142,LVj,112,1,2,100,3,0,0,1,3,3,0,4,80,10,10,12,1.59,0.55,5.7,47,6,75,4.7,0,0,1,0.1,5,65,13,22,10,1.44,0.26,5.9,42,11,80,8.2,0,0,2,0.1
11586,100,11586,10787,4400512,4401859,1,60,1,,0,Lgs,142,LVj,112,2,2,100,5,0,0,1,4,3,0,4,37,44,19,9,1.41,0.99,5.8,48,12,62,8.4,0,0,1,0.1,4,31,38,31,5,1.33,0.29,5.9,50,14,83,10.2,0,0,1,0.1
11587,200,11587,10787,4400512,4401860,1,20,2,,0,Lo,148,LVh,106,2,4,100,5,0,0,1,4,2,0,4,41,37,22,9,1.4,0.74,6.5,47,13,91,11,0,0,1,0.1,3,37,34,29,5,1.35,0.36,6.7,50,14,93,13.1,0,0,1,0.1
11588,200,11588,10787,4400512,4401862,1,15,3,,0,Ge,68,GLe,10,1,2,100,1,0,0,1,2,3,0,10,78,13,9,11,1.6,0.57,6.3,48,6,74,4.7,0,0,2,0.1,20,64,13,23,10,1.43,0.3,6.4,38,10,81,6.9,0,0,3,0.1
11589,200,11589,10787,4400512,4401865,1,5,4,,0,Jeg,119,FLe,2,3,1,100,1,0,0,1,1,3,0,4,19,32,49,3,1.24,1.19,6.2,38,24,91,22.7,0,0,1,0.1,3,21,32,47,3,1.24,0.55,6.8,41,20,99,18.2,0.2,0,2,0.1
11590,100,11590,10788,4400513,4401866,1,50,1,,0,Lgs,142,LVj,112,3,2,100,5,0,0,1,4,3,0,4,25,22,53,3,1.24,0.93,5.9,39,27,100,23,0,0,4,0.1,8,23,21,56,3,1.22,0.54,6.8,38,17,100,25.9,0.4,0,1,0.1
11591,100,11591,10788,4400513,4401868,1,25,2,,0,Bgc,26,CMg,69,3,2,100,5,0,0,1,4,2,0,10,19,32,49,3,1.24,1.41,5.6,25,20,74,15.6,0,0,1,0.1,24,18,31,51,3,1.23,0.49,5.7,31,21,77,14.9,0,0,1,0.1
11592,400,11592,10788,4400513,4401869,1,15,3,,0,Lo,148,LVh,106,2,4,100,3,0,0,1,3,2,0,4,41,37,22,9,1.4,0.74,6.5,47,13,91,11,0,0,1,0.1,3,37,34,29,5,1.35,0.36,6.7,50,14,93,13.1,0,0,1,0.1
11593,200,11593,10788,4400513,4401867,1,10,4,,0,Ges,71,GLe,10,3,1,100,4,0,0,1,4,3,0,1,17,32,51,3,1.22,1.25,5.8,37,25,78,18.9,0,0,2,0.1,1,19,29,52,3,1.23,0.45,6,40,23,84,17,0,0,3,0.1
11594,300,11594,10789,4400514,4401871,1,40,1,,0,Lgs,142,LVj,112,2,2,100,3,0,0,1,3,3,0,4,37,44,19,9,1.41,0.99,5.8,48,12,62,8.4,0,0,1,0.1,4,31,38,31,5,1.33,0.29,5.9,50,14,83,10.2,0,0,1,0.1
11596,200,11596,10789,4400514,4401872,1,20,3,,0,Bgc,26,CMg,69,2,2,100,3,0,0,1,3,2,0,4,45,36,19,9,1.42,1,6.4,38,9,85,8.2,0,0,2,0.1,18,39,34,27,5,1.36,0.47,6.7,37,11,88,11.3,0.1,0,2,0.1
11597,200,11597,10789,4400514,4401874,1,10,4,,0,We,212,PLe,138,1,2,100,3,0,0,1,3,3,0,4,80,11,9,11,1.6,0.5,5.9,27,5,88,5.1,0,0,3,0.1,7,63,12,25,10,1.42,0.28,6.3,36,11,98,13.5,0,0,3,0.1
11598,200,11598,10790,4400515,4401876,1,40,1,,0,Lgs,142,LVj,112,2,2,100,3,0,0,1,3,3,0,4,37,44,19,9,1.41,0.99,5.8,48,12,62,8.4,0,0,1,0.1,4,31,38,31,5,1.33,0.29,5.9,50,14,83,10.2,0,0,1,0.1
11600,200,11600,10790,4400515,4401878,1,25,3,,0,Bg,25,CMg,69,2,2,100,1,0,0,1,1,3,0,4,45,36,19,9,1.42,1,6.4,38,9,85,8.2,0,0,2,0.1,18,39,34,27,5,1.36,0.47,6.7,37,11,88,11.3,0.1,0,2,0.1
11601,100,11601,10790,4400515,4401879,1,5,4,,0,Be,18,CMe,62,2,3,100,6,1,2,4,1,1,0,9,42,36,22,9,1.4,1,6.6,55,16,93,14,0,0,2,0.1,12,41,34,25,9,1.38,0.37,7,55,15,93,15.1,0.1,0,2,0.1
11602,300,11602,10791,4400516,4401881,1,50,1,,0,Po,169,PZh,149,1,6,100,3,0,0,1,1,1,0,3,87,9,4,12,1.73,2.18,4.4,101,9,11,2.6,0,0,1,0.1,4,88,8,4,13,1.74,0.39,5,66,2,21,1.5,0,0,3,0.1
11603,400,11603,10791,4400516,4401882,1,15,2,,0,Qc,175,ARb,40,1,6,100,3,0,0,1,1,1,0,2,89,6,5,13,1.7,0.5,6,40,3,99,2,0,0,2,0.1,1,89,6,5,13,1.7,0.3,5.9,42,2,98,1.4,0,0,3,0.1
11604,500,11604,10791,4400516,4401883,1,15,3,,0,Pg,162,PZg,153,1,2,100,3,0,0,1,1,3,0,2,86,10,4,12,1.73,1.97,4.4,52,6,18,3.6,0,0,1,0.1,3,85,10,5,12,1.7,0.91,4.9,44,3,21,1.7,0,0,3,0.1
